latitude,longitude,address,BOROUGH,NEIGHBORHOOD,BLOCK,LOT,ADDRESS,APARTMENT NUMBER,ZIP CODE,SALE PRICE,ADDRESS_NEW,RESIDENTIAL UNITS,COMMERCIAL UNITS,TOTAL UNITS,LAND SQUARE FEET,GROSS SQUARE FEET,PROPERTY AGE
40.774246,-73.953405,"""318 E 81 St""",1,UPPER EAST SIDE (79-96),1543,1503,"318 east 81st street, 3",3,10028,"3,400,000",318 east 81st street,3,0,3,2000,2264,97
40.774995,-73.953199,"""306 E 82 St""",1,UPPER EAST SIDE (79-96),1544,1205,"306 east 82nd street, 4a",4A,10028,"2,050,000",306 east 82nd street,1,0,1,2767,1836,68
40.776339,-73.956378,"""176 E 82 St""",1,UPPER EAST SIDE (79-96),1510,1201,"176 e 82nd street, comm",COMM,10028,"1,854,450",176 e 82nd street,1,0,1,2500,1848,87
42.720912,-73.69019,"""1049 5th Avenue""",1,UPPER EAST SIDE (79-96),1497,1002,1049 5th avenue,2A,10028,"1,580,000",1049 5th avenue,2,0,2,1986,2702,118
40.780777,-73.958247,"""55 East 86th Street""",1,UPPER EAST SIDE (79-96),1498,1001,"55 east 86th street, 1a",1A,10028,"3,950,000",55 east 86th street,1,0,1,5305,2400,25
40.780777,-73.958247,"""55 East 86th Street""",1,UPPER EAST SIDE (79-96),1498,1002,"55 east 86th street, 1a-1",1A-1,10028,"3,950,000",55 east 86th street,33,2,35,5017,24108,103
40.780777,-73.958247,"""55 East 86th Street""",1,UPPER EAST SIDE (79-96),1498,1003,"55 east 86th street, 1c",1C,10028,"3,950,000",55 east 86th street,1,0,1,1800,816,100
40.780777,-73.958247,"""55 East 86th Street""",1,UPPER EAST SIDE (79-96),1498,1004,"55 east 86th street, 1d",1D,10028,"3,950,000",55 east 86th street,1,0,1,2600,796,100
40.783776,-73.946693,"""302 East 96th Street""",1,UPPER EAST SIDE (79-96),1558,1050,"302 east 96th street, p02",P02,10128,"2,500,000",302 east 96th street,1,0,1,3125,896,67
40.783776,-73.946693,"""302 East 96th Street""",1,UPPER EAST SIDE (79-96),1558,1054,"302 east 96th street, p06",P06,10128,"2,230,000",302 east 96th street,2,0,2,2500,1860,100
40.783776,-73.946693,"""302 East 96th Street""",1,UPPER EAST SIDE (79-96),1558,1055,"302 east 96th street, p07",P07,10128,"1,832,850",302 east 96th street,2,0,2,2500,2160,89
40.77604,-73.961057,"""79 E 79 St""",1,UPPER EAST SIDE (79-96),1508,1001,"127 east 79th street, ret",RET,10075,"600,000",127 east 79th street,2,0,2,1775,1780,14
42.720912,-73.69019,"""1049 5th Avenue""",1,UPPER EAST SIDE (79-96),1497,1034,"1049 5 avenue, strg3",STRG3,10028,"4,000,000",1049 5 avenue,2,0,2,1963,2905,15
40.780291,-73.955632,"""120 E 87 St""",1,UPPER EAST SIDE (79-96),1515,1112,"120 east 87th street, st-9",ST-9,10128,"11,000",120 east 87th street,2,0,2,2558,2200,99
40.780291,-73.955632,"""120 E 87 St""",1,UPPER EAST SIDE (79-96),1515,1175,"120 east 87th street, st-72",ST-72,10128,"11,000",120 east 87th street,0,4,4,16525,96586,88
40.779635,-73.954067,"""170 East 87th Street""",1,UPPER EAST SIDE (79-96),1515,1835,"170 east 87th street, st-36",ST-36,10128,"35,000",170 east 87th street,3,0,3,2000,3300,119
40.781584,-73.95233,"""181 E 90 St""",1,UPPER EAST SIDE (79-96),1519,1128,"181 east 90th street, str32",STR32,10128,"3,400,000",181 east 90th street,2,0,2,2383,2478,53
40.781584,-73.95233,"""181 E 90 St""",1,UPPER EAST SIDE (79-96),1519,1132,"181 east 90th street, str36",STR36,10128,"50,825",181 east 90th street,1,0,1,1573,1224,83
40.781503,-73.951722,"""1601 3rd Avenue""",1,UPPER EAST SIDE (79-96),1536,1223,"1601 3 avenue, sua21",SUA21,10128,"855,000",1601 3 avenue,2,0,2,1849,1589,64
40.784159,-73.949347,"""206 E 95 St""",1,UPPER EAST SIDE (79-96),1540,1007,"206 east 95th street, su7",SU7,10128,"600,000",206 east 95th street,2,0,2,1600,2976,98
40.784159,-73.949347,"""206 E 95 St""",1,UPPER EAST SIDE (79-96),1540,1020,"206 east 95th street, su20",SU20,10128,"750,000",206 east 95th street,2,0,2,2667,2379,63
40.784159,-73.949347,"""206 E 95 St""",1,UPPER EAST SIDE (79-96),1540,1026,"206 east 95th street, su26",SU26,10128,"455,000",206 east 95th street,3,0,3,2083,3249,12
40.784159,-73.949347,"""206 E 95 St""",1,UPPER EAST SIDE (79-96),1540,1038,"206 east 95th street, su38",SU38,10128,"900,000",206 east 95th street,1,0,1,1659,1411,104
40.786966,-73.953156,"""65 E 96 St""",1,UPPER EAST SIDE (96-110),1602,1022,"65 east 96th street, 6a",6A,10128,"2,200,000",65 east 96th street,3,0,3,2000,3300,11
40.787585,-73.954408,"""21 East 96th Street""",1,UPPER EAST SIDE (96-110),1602,1111,"21 east 96th street, ph-du",PH-DU,10128,"4,850,625",21 east 96th street,1,0,1,2379,1836,59
40.760504,-73.976856,"""666 Fifth Avenue""",1,UPPER EAST SIDE (96-110),1607,1020,"1200 fifth avenue, 7n",7N,10029,"6,095,000",1200 fifth avenue,3,0,3,2521,3210,11
40.79122,-73.95315,"""1200 5th Avenue""",1,UPPER EAST SIDE (96-110),1607,1048,"1200 5 avenue, 5s",5S,10029,"4,325,000",1200 5 avenue,1,1,2,1780,2660,99
40.79146,-73.952957,"""1212 5 Ave""",1,UPPER EAST SIDE (96-110),1607,1120,"1212 5 avenue, 6b",6B,10029,"5,510,000",1212 5 avenue,2,0,2,7979,2026,2
40.79146,-73.952957,"""1212 5 Ave""",1,UPPER EAST SIDE (96-110),1607,1121,"1212 5 avenue, 6c",6C,10029,"5,510,000",1212 5 avenue,1,0,1,1100,1040,28
40.79146,-73.952957,"""1212 5 Ave""",1,UPPER EAST SIDE (96-110),1607,1144,"1212 5 avenue, 12b",12BC,10029,"6,175,000",1212 5 avenue,1,0,1,1438,1804,28
40.79146,-73.952957,"""1212 5 Ave""",1,UPPER EAST SIDE (96-110),1607,1145,"1212 5 avenue, 12c",12C,10029,"6,175,000",1212 5 avenue,3,0,3,1608,2970,117
40.760504,-73.976856,"""666 Fifth Avenue""",1,UPPER EAST SIDE (96-110),1607,1153,"1212 fifth avenue, 15c",15C,10029,"998,000",1212 fifth avenue,0,2,2,3625,5750,109
40.760504,-73.976856,"""666 Fifth Avenue""",1,UPPER EAST SIDE (96-110),1613,1012,"1255 fifth avenue, 3c",3C,10029,"2,990,000",1255 fifth avenue,1,0,1,3800,985,81
40.760504,-73.976856,"""666 Fifth Avenue""",1,UPPER EAST SIDE (96-110),1613,1013,"1255 fifth avenue, 3d",3D,10029,"2,990,000",1255 fifth avenue,1,0,1,4200,1255,69
40.760504,-73.976856,"""666 Fifth Avenue""",1,UPPER EAST SIDE (96-110),1613,1014,"1255 fifth avenue, 3e",3E,10029,"2,990,000",1255 fifth avenue,1,0,1,1958,1200,92
40.760504,-73.976856,"""666 Fifth Avenue""",1,UPPER EAST SIDE (96-110),1613,1042,"1255 fifth avenue, 5l",5L,10029,"640,000",1255 fifth avenue,2,0,2,1992,2080,109
40.794977,-73.950379,"""1255 5th Avenue""",1,UPPER EAST SIDE (96-110),1613,1052,"1255 5 avenue, 6k",6K,10029,"665,000",1255 5 avenue,0,1,1,2517,5885,89
40.79637,-73.949056,"""1280 5th Avenue""",1,UPPER EAST SIDE (96-110),1615,1039,"1280 5 avenue, 9j",9J,10029,"970,000",1280 5 avenue,3,0,3,4000,2887,98
40.79637,-73.949056,"""1280 5th Avenue""",1,UPPER EAST SIDE (96-110),1615,1054,"1280 5 avenue, 11e",11E,10029,"2,800,000",1280 5 avenue,2,0,2,2609,2288,93
40.760504,-73.976856,"""666 Fifth Avenue""",1,UPPER EAST SIDE (96-110),1615,1055,"1280 fifth avenue, 11f",11F,10029,"2,800,000",1280 fifth avenue,1,0,1,2000,1634,72
40.776899,-73.983302,"""200 Amsterdam Avenue""",1,UPPER WEST SIDE (59-79),1158,1871,"200 amsterdam avenue, 25c",25C,10023,"6,301,000",200 amsterdam avenue,2,1,3,2500,2648,119
40.779486,-73.975979,"""40 W 76 St""",1,UPPER WEST SIDE (59-79),1128,1106,"40 west 76th street, unt4c",UNT4C,10023,"459,849",40 west 76th street,2,0,2,4650,1980,79
40.781003,-73.976719,"""105 West 77th Street""",1,UPPER WEST SIDE (59-79),1149,1020,"105 west 77th street, 3f",3F,10024,"612,500",105 west 77th street,2,0,2,2000,4000,86
40.781003,-73.976719,"""105 West 77th Street""",1,UPPER WEST SIDE (59-79),1149,1029,"105 west 77 street, 5c",5C,10024,"625,000",105 west 77 street,2,0,2,2000,2016,92
40.782466,-73.979088,"""200 W 78 St""",1,UPPER WEST SIDE (59-79),1169,1007,"200 west 78th street, 2c",2C,10024,"457,025",200 west 78th street,1,0,1,410,410,3
40.782466,-73.979088,"""200 W 78 St""",1,UPPER WEST SIDE (59-79),1169,1011,"200 west 78th street, 3c",3C,10024,"450,000",200 west 78th street,2,0,2,1980,1220,98
40.782466,-73.979088,"""200 W 78 St""",1,UPPER WEST SIDE (59-79),1169,1014,"200 west 78th street, 4b",4B,10024,"457,025",200 west 78th street,3,0,3,2000,2820,95
40.77012,-73.983285,"""30 West 61st Street""",1,UPPER WEST SIDE (59-79),1113,1047,"30 west 61st street, 11f",11F,10023,"578,000",30 west 61st street,1,0,1,5225,1325,4
40.77012,-73.983285,"""30 West 61st Street""",1,UPPER WEST SIDE (59-79),1113,1073,"30 west 61st street, 16a",16A,10023,"1,775,000",30 west 61st street,1,0,1,2400,1200,40
40.77012,-73.983285,"""30 West 61st Street""",1,UPPER WEST SIDE (59-79),1113,1102,"30 west 61st street, 20f",20F,10023,"1,347,400",30 west 61st street,1,0,1,2438,1716,113
40.77012,-73.983285,"""30 West 61st Street""",1,UPPER WEST SIDE (59-79),1113,1158,"30 west 61st street, 30b",30B,10023,"970,000",30 west 61st street,2,0,2,3000,1968,94
40.769092,-73.981406,"""1 Central Park W""",1,UPPER WEST SIDE (59-79),1113,1450,"1 central park west, 33f",33F,10023,"2,290,125",1 central park west,2,0,2,5100,1580,97
40.769092,-73.981406,"""1 Central Park W""",1,UPPER WEST SIDE (59-79),1113,1482,"1 central park w, 40c",40C,10023,"6,050,000",1 central park w,2,0,2,2000,2871,88
40.769092,-73.981406,"""1 Central Park W""",1,UPPER WEST SIDE (59-79),1113,1512,"1 central park west, 46a",46A,10023,"15,100,000",1 central park west,1,0,1,134757,999,34
40.769092,-73.981406,"""1 Central Park W""",1,UPPER WEST SIDE (59-79),1113,1524,"1 central park west, 46c",46C,10023,"12,700,000",1 central park west,2,0,2,2000,2280,29
40.769092,-73.981406,"""1 Central Park W""",1,UPPER WEST SIDE (59-79),1113,1542,"1 central park west, ph51a",PH51A,10023,"1,245,140",1 central park west,2,0,2,1760,1312,104
40.770472,-73.983359,"""43 W 61 St""",1,UPPER WEST SIDE (59-79),1114,1035,"43 west 61st street, 15f",15F,10023,"1,425,000",43 west 61st street,0,2,2,1273,2356,93
40.770472,-73.983359,"""43 W 61 St""",1,UPPER WEST SIDE (59-79),1114,1036,"43 west 61st street, 15g",15G,10023,"1,810,000",43 west 61st street,2,0,2,1407,2358,118
40.770472,-73.983359,"""43 W 61 St""",1,UPPER WEST SIDE (59-79),1114,1043,"43 west 61st street, 17h",17H,10023,"945,000",43 west 61st street,0,1,1,13586,869,31
40.770472,-73.983359,"""43 W 61 St""",1,UPPER WEST SIDE (59-79),1114,1055,"43 west 61st street, 19h",19H,10023,"840,000",43 west 61st street,2,0,2,4000,2228,57
40.770472,-73.983359,"""43 W 61 St""",1,UPPER WEST SIDE (59-79),1114,1059,"43 west 61st street, 19m",19M,10023,"1,775,000",43 west 61st street,1,0,1,2500,1248,99
40.770472,-73.983359,"""43 W 61 St""",1,UPPER WEST SIDE (59-79),1114,1079,"43 west 61st street, 23x",23X,10023,"549,000",43 west 61st street,1,0,1,2095,1690,68
40.770472,-73.983359,"""43 W 61 St""",1,UPPER WEST SIDE (59-79),1114,1085,"43 west 61st street, 24x",24X,10023,"560,000",43 west 61st street,2,0,2,4000,3432,56
40.770643,-73.98258,"""62 W 62 St""",1,UPPER WEST SIDE (59-79),1114,1148,"62 west 62nd street, 26b",26B,10023,"2,450,000",62 west 62nd street,2,0,2,2519,3927,83
40.770643,-73.98258,"""62 W 62 St""",1,UPPER WEST SIDE (59-79),1114,1159,"62 west 62nd street, 12c",12C,10023,"735,000",62 west 62nd street,8,0,8,3550,8500,85
40.770643,-73.98258,"""62 W 62 St""",1,UPPER WEST SIDE (59-79),1114,1184,"62 west 62nd street, 15d",15D,10023,"1,600,000",62 west 62nd street,1,0,1,4400,1008,97
40.770643,-73.98258,"""62 W 62 St""",1,UPPER WEST SIDE (59-79),1114,1187,"62 west 62nd street, 18d",18D,10023,"1,667,000",62 west 62nd street,2,0,2,3001,1700,45
40.770643,-73.98258,"""62 W 62 St""",1,UPPER WEST SIDE (59-79),1114,1206,"62 west 62nd street, 14e",14E,10023,"1,800,000",62 west 62nd street,3,0,3,3000,4200,50
40.769746,-73.981179,"""15 Central Park West""",1,UPPER WEST SIDE (59-79),1114,1310,"15 central park west, 6j",6J,10023,"4,400,000",15 central park west,1,0,1,1722,1332,58
40.769746,-73.981179,"""15 Central Park West""",1,UPPER WEST SIDE (59-79),1114,1331,"15 central park west, s703",S703,10023,"46,670,000",15 central park west,1,0,1,2000,966,94
40.769746,-73.981179,"""15 Central Park West""",1,UPPER WEST SIDE (59-79),1114,1417,"15 central park west, 28b",28B,10023,"13,650,000",15 central park west,1,0,1,2000,1216,85
40.769746,-73.981179,"""15 Central Park West""",1,UPPER WEST SIDE (59-79),1114,1458,"15 central park west, 38c",38C,10023,"19,500,000",15 central park west,2,0,2,2150,946,73
40.769746,-73.981179,"""15 Central Park West""",1,UPPER WEST SIDE (59-79),1114,1502,"15 central park west, 9a",9A,10023,"29,000,000",15 central park west,2,0,2,1940,1760,61
40.769746,-73.981179,"""15 Central Park West""",1,UPPER WEST SIDE (59-79),1114,1530,"15 central park west, 1819a",1819A,10023,"46,670,000",15 central park west,9,1,10,1083,3532,117
40.770307,-73.982812,"""15 West 61st Street""",1,UPPER WEST SIDE (59-79),1114,1604,"15 west 61st street, 3c",3C,10023,"2,725,000",15 west 61st street,1,0,1,2000,1925,74
40.770307,-73.982812,"""15 West 61st Street""",1,UPPER WEST SIDE (59-79),1114,1605,"15 west 61st street, 3d",3D,10023,"1,360,000",15 west 61st street,1,0,1,1800,1296,101
40.770307,-73.982812,"""15 West 61st Street""",1,UPPER WEST SIDE (59-79),1114,1607,"15 west 61st street, 3f",3F,10023,"1,077,152",15 west 61st street,2,0,2,1800,1831,63
40.770307,-73.982812,"""15 West 61st Street""",1,UPPER WEST SIDE (59-79),1114,1613,"15 west 61st street, 3l",3L,10023,"1,710,000",15 west 61st street,1,0,1,4000,1100,70
40.770307,-73.982812,"""15 West 61st Street""",1,UPPER WEST SIDE (59-79),1114,1618,"15 west 61st street, 4b",4B,10023,"2,890,000",15 west 61st street,3,0,3,2000,1980,99
40.770307,-73.982812,"""15 West 61st Street""",1,UPPER WEST SIDE (59-79),1114,1619,"15 west 61st street, 4c",4C,10023,"2,800,000",15 west 61st street,2,0,2,2046,2080,18
40.770307,-73.982812,"""15 West 61st Street""",1,UPPER WEST SIDE (59-79),1114,1621,"15 west 61st street, 4e",4E,10023,"1,329,251",15 west 61st street,1,0,1,3959,2824,99
40.770307,-73.982812,"""15 West 61st Street""",1,UPPER WEST SIDE (59-79),1114,1622,"15 west 61st street, 4f",4F,10023,"921,308",15 west 61st street,5,1,6,2169,4666,88
40.770307,-73.982812,"""15 West 61st Street""",1,UPPER WEST SIDE (59-79),1114,1623,"15 west 61st street, 4g",4G,10023,"1,575,000",15 west 61st street,4,0,4,3600,3184,92
40.770307,-73.982812,"""15 West 61st Street""",1,UPPER WEST SIDE (59-79),1114,1625,"15 west 61st street, 4i",4I,10023,"1,662,000",15 west 61st street,2,0,2,2000,1360,76
40.770307,-73.982812,"""15 West 61st Street""",1,UPPER WEST SIDE (59-79),1114,1626,"15 west 61st street, 4j",4J,10023,"3,620,000",15 west 61st street,2,0,2,1225,1890,118
40.770307,-73.982812,"""15 West 61st Street""",1,UPPER WEST SIDE (59-79),1114,1634,"15 west 61st street, 5c",5C,10023,"2,600,000",15 west 61st street,2,0,2,2575,2310,94
40.770307,-73.982812,"""15 West 61st Street""",1,UPPER WEST SIDE (59-79),1114,1636,"15 west 61st street, 5e",5E,10023,"930,290",15 west 61st street,1,0,1,2500,2130,12
40.770307,-73.982812,"""15 West 61st Street""",1,UPPER WEST SIDE (59-79),1114,1640,"15 west 61st street, 5i",5I,10023,"3,600,000",15 west 61st street,2,0,2,2856,1328,97
40.770307,-73.982812,"""15 West 61st Street""",1,UPPER WEST SIDE (59-79),1114,1648,"15 west 61st street, 6c",6C,10023,"2,795,000",15 west 61st street,12,1,13,2103,11120,2
40.770307,-73.982812,"""15 West 61st Street""",1,UPPER WEST SIDE (59-79),1114,1649,"15 west 61st street, 6d",6D,10023,"1,150,000",15 west 61st street,2,0,2,4000,2496,50
40.770307,-73.982812,"""15 West 61st Street""",1,UPPER WEST SIDE (59-79),1114,1650,"15 west 61st street, 6e",6E,10023,"1,390,000",15 west 61st street,2,0,2,2000,2140,104
40.770307,-73.982812,"""15 West 61st Street""",1,UPPER WEST SIDE (59-79),1114,1651,"15 west 61st street, 6f",6F,10023,"939,643",15 west 61st street,2,0,2,3000,2638,97
40.770307,-73.982812,"""15 West 61st Street""",1,UPPER WEST SIDE (59-79),1114,1652,"15 west 61st street, 6g",6G,10023,"1,595,000",15 west 61st street,1,0,1,20000,1456,91
40.770307,-73.982812,"""15 West 61st Street""",1,UPPER WEST SIDE (59-79),1114,1655,"15 west 61st street, 6j",6J,10023,"3,565,000",15 west 61st street,2,0,2,2000,1520,95
40.770307,-73.982812,"""15 West 61st Street""",1,UPPER WEST SIDE (59-79),1114,1663,"15 west 61st street, 8c",8C,10023,"1,750,000",15 west 61st street,1,0,1,4000,1376,72
40.770307,-73.982812,"""15 West 61st Street""",1,UPPER WEST SIDE (59-79),1114,1664,"15 west 61st street, 8d",8D,10023,"1,390,000",15 west 61st street,0,1,1,5000,4750,99
40.770307,-73.982812,"""15 West 61st Street""",1,UPPER WEST SIDE (59-79),1114,1667,"15 west 61st street, 8g",8G,10023,"1,450,000",15 west 61st street,2,0,2,1700,1712,100
40.770307,-73.982812,"""15 West 61st Street""",1,UPPER WEST SIDE (59-79),1114,1668,"15 west 61st street, 9a",9A,10023,"4,790,000",15 west 61st street,3,0,3,2404,2280,94
40.770307,-73.982812,"""15 West 61st Street""",1,UPPER WEST SIDE (59-79),1114,1670,"15 west 61st street, 9c",9C,10023,"1,750,000",15 west 61st street,1,0,1,19760,1113,12
40.770307,-73.982812,"""15 West 61st Street""",1,UPPER WEST SIDE (59-79),1114,1673,"15 west 61st street, 9f",9F,10023,"3,280,000",15 west 61st street,1,0,1,1800,1116,27
40.770307,-73.982812,"""15 West 61st Street""",1,UPPER WEST SIDE (59-79),1114,1675,"15 west 61st street, 10a",10A,10023,"4,900,000",15 west 61st street,2,0,2,2160,1568,108
40.770307,-73.982812,"""15 West 61st Street""",1,UPPER WEST SIDE (59-79),1114,1684,"15 west 61st street, 11c",11C,10023,"1,800,000",15 west 61st street,1,0,1,2660,2200,25
40.770307,-73.982812,"""15 West 61st Street""",1,UPPER WEST SIDE (59-79),1114,1685,"15 west 61st street, 11d",11D,10023,"1,500,000",15 west 61st street,1,0,1,5225,1040,92
40.770307,-73.982812,"""15 West 61st Street""",1,UPPER WEST SIDE (59-79),1114,1687,"15 west 61st street, 11f",11F,10023,"3,135,000",15 west 61st street,2,0,2,2088,1534,59
40.770307,-73.982812,"""15 West 61st Street""",1,UPPER WEST SIDE (59-79),1114,1692,"15 west 61st street, 12d",12D,10023,"1,545,000",15 west 61st street,8,1,9,9400,6918,49
40.770307,-73.982812,"""15 West 61st Street""",1,UPPER WEST SIDE (59-79),1114,1694,"15 west 61st street, 12f",12F,10023,"3,225,000",15 west 61st street,90,0,90,30350,98681,63
40.770307,-73.982812,"""15 West 61st Street""",1,UPPER WEST SIDE (59-79),1114,1698,"15 west 61st street, 14c",14C,10023,"1,856,725",15 west 61st street,1,0,1,2750,1152,97
40.770307,-73.982812,"""15 West 61st Street""",1,UPPER WEST SIDE (59-79),1114,1699,"15 west 61st street, 14d",14D,10023,"1,570,000",15 west 61st street,1,0,1,840,1380,25
40.770307,-73.982812,"""15 West 61st Street""",1,UPPER WEST SIDE (59-79),1114,1701,"15 west 61st street, 14f",14F,10023,"3,273,716",15 west 61st street,1,0,1,2000,1540,106
40.770307,-73.982812,"""15 West 61st Street""",1,UPPER WEST SIDE (59-79),1114,1706,"15 west 61st street, 15c",15D,10023,"1,165,000",15 west 61st street,2,0,2,8990,2646,92
40.770307,-73.982812,"""15 West 61st Street""",1,UPPER WEST SIDE (59-79),1114,1708,"15 west 61st street, 16b",16B,10023,"2,020,000",15 west 61st street,1,0,1,3253,2594,97
40.770307,-73.982812,"""15 West 61st Street""",1,UPPER WEST SIDE (59-79),1114,1710,"15 west 61st street, 16d",16D,10023,"1,184,694",15 west 61st street,2,0,2,3000,1440,76
40.770307,-73.982812,"""15 West 61st Street""",1,UPPER WEST SIDE (59-79),1114,1718,"15 west 61st street, 18c",18C,10023,"1,770,000",15 west 61st street,3,0,3,1718,2760,13
40.770307,-73.982812,"""15 West 61st Street""",1,UPPER WEST SIDE (59-79),1114,1721,"15 west 61st street, 19b",19B,10023,"3,265,000",15 west 61st street,1,0,1,1532,1440,68
40.770307,-73.982812,"""15 West 61st Street""",1,UPPER WEST SIDE (59-79),1114,1723,"15 west 61st street, 19d",19D,10023,"3,275,000",15 west 61st street,2,0,2,3000,1850,59
40.770307,-73.982812,"""15 West 61st Street""",1,UPPER WEST SIDE (59-79),1114,1733,"15 west 61st street, 22b",22B,10023,"3,400,000",15 west 61st street,1,0,1,4080,1182,107
40.770307,-73.982812,"""15 West 61st Street""",1,UPPER WEST SIDE (59-79),1114,1734,"15 west 61st street, 22c",22C,10023,"1,875,000",15 west 61st street,2,0,2,4000,2358,99
40.770307,-73.982812,"""15 West 61st Street""",1,UPPER WEST SIDE (59-79),1114,1737,"15 west 61st street, 23b",23B,10023,"3,205,125",15 west 61st street,107,0,107,58700,111102,60
40.770307,-73.982812,"""15 West 61st Street""",1,UPPER WEST SIDE (59-79),1114,1738,"15 west 61st street, 23c",23C,10023,"1,930,000",15 west 61st street,1,0,1,3325,1821,94
40.770307,-73.982812,"""15 West 61st Street""",1,UPPER WEST SIDE (59-79),1114,1740,"15 west 61st street, 24a",24A,10023,"6,494,000",15 west 61st street,1,0,1,19100,788,81
40.770307,-73.982812,"""15 West 61st Street""",1,UPPER WEST SIDE (59-79),1114,1741,"15 west 61st street, 24b",24B,10023,"3,390,000",15 west 61st street,1,0,1,10000,2992,43
40.770307,-73.982812,"""15 West 61st Street""",1,UPPER WEST SIDE (59-79),1114,1742,"15 west 61st street, 24c",24C,10023,"2,025,000",15 west 61st street,1,0,1,2475,1156,54
